compound_id,smiles
BRICS-0110,COc1cc(OC)c2c(c1)OC(NC1C(=O)N3C1SC(C)(C)C3C(=O)O)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0111,COc1cc(OC)c2c(c1)OC(N1C(=O)OC3CC4c5ccccc5CCN4CC31)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0112,COc1cc(OC)c2c(c1)OC(c1cc(=O)c3c(O)cc(O)cc3o1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0113,COc1cc(OC)c2c(c1)OC(c1nc3ccccc3s1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0114,COc1cc(OC)c2c(c1)OC(C1CNC(C(=O)O)C1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0115,COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0116,COc1cc(OC)c2c(c1)OC(C1C(=O)N3C(C(=O)O)=C(C(=O)O)C(C)C13)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0117,COc1cc(OC)c2c(c1)OC(SC1N=C(C(=O)O)N(C)C1=O)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0118,COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0119,COc1cc(OC)c2c(c1)OC(SC1=C(C(=O)O)N3C(=O)C(C)(O)C3C1C)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0120,COc1cc(OC)c2c(c1)OC(SC1C(=O)N3C(C(=O)O)=C(C(=O)O)C(C)C13)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0121,COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0122,COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0123,COc1cc(OC)c2c(c1)OC(c1ccccc1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0124,COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0125,COc1cc(OC)c2c(c1)OC(c1ccc(S(N)(=O)=O)cc1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0126,COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(c1nccc(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)n1)C2=O
BRICS-0127,COc1ccc(C=Cc2cn(Cc3ccnc(-n4cc(C=Cc5ccc(O)c(OC)c5)c(=O)[nH]c4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0128,COc1ccc(C=Cc2cn(Cc3ccnc(-n4cc(C=Cc5ccc(O)cc5)c(=O)[nH]c4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0129,COc1ccc(C=Cc2cn(Cc3ccnc(-n4cc(C=Cc5ccc(OC)c(O)c5)c(=O)[nH]c4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0130,COc1ccc(C=Cc2cn(Cc3ccnc(-n4cc(C=Cc5cc(O)c(OC)cc5OC)c(=O)[nH]c4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0131,COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0132,COc1cc(OC)c2c(c1)OC(Nc1ccccc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0133,COc1cc(OC)c2c(c1)OC(NC1C(=O)N3C1SC(C)(C)C3C(=O)O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0134,COc1cc(OC)c2c(c1)OC(SC1N=C(C(=O)O)N(C)C1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0135,COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0136,COc1cc(OC)c2c(c1)OC(SC1=C(C(=O)O)N3C(=O)C(C)(O)C3C1C)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0137,COc1cc(OC)c2c(c1)OC(SC1C(=O)N3C(C(=O)O)=C(C(=O)O)C(C)C13)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0138,COc1cc(OC)c2c(c1)OC(c1cc(=O)c3c(O)cc(O)cc3o1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0139,COc1cc(OC)c2c(c1)OC(c1nc3ccccc3s1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0140,COc1cc(OC)c2c(c1)OC(N1C(=O)OC3CC4c5ccccc5CCN4CC31)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0141,COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0142,COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0143,COc1cc(OC)c2c(c1)OC(c1ccccc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0144,COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0145,COc1cc(OC)c2c(c1)OC(c1ccc(S(N)(=O)=O)cc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0146,COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0147,COc1cc(OC)c2c(c1)OC(C1CNC(C(=O)O)C1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0148,COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0149,COc1cc(OC)c2c(c1)OC(C1C(=O)N3C(C(=O)O)=C(C(=O)O)C(C)C13)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0150,COc1cc(OC)c2c(c1)OC(n1cc(C=Cc3ccc(O)c(OC)c3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0151,COc1cc(OC)c2c(c1)OC(n1cc(C=Cc3ccc(O)cc3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0152,COc1cc(OC)c2c(c1)OC(n1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0153,COc1cc(OC)c2c(c1)OC(n1cc(C=Cc3cc(O)c(OC)cc3OC)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0154,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(O)c(OC)c3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0155,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(O)cc3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0156,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0157,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3cc(O)c(OC)cc3OC)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0158,COc1cc(OC)c2c(c1)OC(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)N4C(=O)OC5CC6c7ccccc7CCN6CC54)N3C1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0159,COc1cc(OC)c2c(c1)OC(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)Nc4nc5ccccc5s4)N3C1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0160,COc1cc(OC)c2c(c1)OC(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)Nc4ccccc4)N3C1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0161,COc1cc(OC)c2c(c1)OC(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)NC4C(=O)N5C4SC(C)(C)C5C(=O)O)N3C1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0162,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1Nc1nc3ccccc3s1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0163,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1Nc1ccccc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0164,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1NC1C(=O)N3C1SC(C)(C)C3C(=O)O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0165,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1c1ccccc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0166,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1c1ccc(O)cc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0167,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1c1ccc(S(N)(=O)=O)cc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0168,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1c1ccc(O)c(O)c1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0169,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1N1C(=O)OC3CC4c5ccccc5CCN4CC31)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0170,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1C1CNC(C(=O)O)C1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0171,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1C1CCNC1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0172,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1C1C(=O)N3C(C(=O)O)=C(C(=O)O)C(C)C13)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0173,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1c1cc(=O)c3c(O)cc(O)cc3o1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0174,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1c1nc3ccccc3s1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0175,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1SC1N=C(C(=O)O)N(C)C1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0176,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1SC1CCNC1=O)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0177,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1SC1=C(C(=O)O)N3C(=O)C(C)(O)C3C1C)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0178,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1SC1C(=O)N3C(C(=O)O)=C(C(=O)O)C(C)C13)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0179,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1CCc1ccc(O)cc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0180,COc1cc(OC)c2c(c1)OC(C1C(=O)c3c(OC)cc(OC)cc3OC1Cc1ccccc1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0181,COc1cc(OC)c2c(c1)OC(c1nccc(-c3cc(=O)c4c(O)cc(O)cc4o3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0182,COc1cc(OC)c2c(c1)OC(c1nccc(-c3nc4ccccc4s3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0183,COc1cc(OC)c2c(c1)OC(c1nccc(CCc3ccc(O)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0184,COc1cc(OC)c2c(c1)OC(c1nccc(Cc3ccccc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0185,COc1cc(OC)c2c(c1)OC(c1nccc(C3Oc4cc(O)ccc4CC3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0186,COc1cc(OC)c2c(c1)OC(c1nccc(C3N=C(C(=O)O)N(C)C3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0187,COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccccc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0188,COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(N4CCCC4)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0189,COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(O)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0190,COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(S(N)(=O)=O)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0191,COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(O)c(O)c3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0192,COc1cc(OC)c2c(c1)OC(c1nccc(C3CNC(C(=O)O)C3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0193,COc1cc(OC)c2c(c1)OC(c1nccc(C3CCNC3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0194,COc1cc(OC)c2c(c1)OC(c1nccc(C3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0195,COc1cc(OC)c2c(c1)OC(c1nccc(Nc3nc4ccccc4s3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0196,COc1cc(OC)c2c(c1)OC(c1nccc(Nc3ccccc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0197,COc1cc(OC)c2c(c1)OC(c1nccc(NC3C(=O)N4C3SC(C)(C)C4C(=O)O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0198,COc1cc(OC)c2c(c1)OC(c1nccc(N3C(=O)OC4CC5c6ccccc6CCN5CC43)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0199,COc1cc(OC)c2c(c1)OC(c1nccc(SC3N=C(C(=O)O)N(C)C3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0200,COc1cc(OC)c2c(c1)OC(c1nccc(SC3CCNC3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0201,COc1cc(OC)c2c(c1)OC(c1nccc(SC3=C(C(=O)O)N4C(=O)C(C)(O)C4C3C)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0202,COc1cc(OC)c2c(c1)OC(c1nccc(SC3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0203,COc1cc(OC)c2c(c1)OC(c1ccnc(-c3cc(=O)c4c(O)cc(O)cc4o3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0204,COc1cc(OC)c2c(c1)OC(c1ccnc(-c3nc4ccccc4s3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0205,COc1cc(OC)c2c(c1)OC(c1ccnc(CCc3ccc(O)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0206,COc1cc(OC)c2c(c1)OC(c1ccnc(Cc3ccccc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0207,COc1cc(OC)c2c(c1)OC(c1ccnc(C3Oc4cc(O)ccc4CC3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0208,COc1cc(OC)c2c(c1)OC(c1ccnc(C3N=C(C(=O)O)N(C)C3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0209,COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccccc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0210,COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(N4CCCC4)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0211,COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0212,COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(S(N)(=O)=O)cc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0213,COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)c(O)c3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0214,COc1cc(OC)c2c(c1)OC(c1ccnc(C3CNC(C(=O)O)C3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0215,COc1cc(OC)c2c(c1)OC(c1ccnc(C3CCNC3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0216,COc1cc(OC)c2c(c1)OC(c1ccnc(C3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0217,COc1cc(OC)c2c(c1)OC(c1ccnc(Nc3nc4ccccc4s3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0218,COc1cc(OC)c2c(c1)OC(c1ccnc(Nc3ccccc3)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0219,COc1cc(OC)c2c(c1)OC(c1ccnc(NC3C(=O)N4C3SC(C)(C)C4C(=O)O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0220,COc1cc(OC)c2c(c1)OC(c1ccnc(N3C(=O)OC4CC5c6ccccc6CCN5CC43)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0221,COc1cc(OC)c2c(c1)OC(c1ccnc(SC3N=C(C(=O)O)N(C)C3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0222,COc1cc(OC)c2c(c1)OC(c1ccnc(SC3CCNC3=O)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0223,COc1cc(OC)c2c(c1)OC(c1ccnc(SC3=C(C(=O)O)N4C(=O)C(C)(O)C4C3C)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0224,COc1cc(OC)c2c(c1)OC(c1ccnc(SC3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0225,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4ccc(O)c(OC)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0226,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0227,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0228,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cc(O)c(OC)cc4OC)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0229,COc1ccc(C=Cc2cn(Cn3cc(C=CC(=O)CCC(=O)C=Cc4ccc(O)c(OC)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0230,COc1ccc(C=Cc2cn(Cn3cc(C=CC(=O)CCC(=O)C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0231,COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0232,COc1ccc(C=Cc2cn(Cn3cc(C=CC(=O)CCC(=O)C=Cc4cc(O)c(OC)cc4OC)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0233,COc1ccc(C=Cc2cn(Cn3cc(C=CC(=O)CC(=O)C=Cc4ccc(O)c(OC)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0234,COc1ccc(C=Cc2cn(Cn3cc(C=CC(=O)CC(=O)C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0235,COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(Cn3cc(C=Cc4ccc(OC)c(O)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0236,COc1ccc(C=Cc2cn(Cn3cc(C=CC(=O)CC(=O)C=Cc4cc(O)c(OC)cc4OC)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0237,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(CCc5ccc(O)cc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0238,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(Cc5ccccc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0239,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(C5CNC(C(=O)O)C5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0240,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(C5CCNC5=O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0241,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(C5C(=O)N6C(C(=O)O)=C(C(=O)O)C(C)C56)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
