smiles,compound_id
Nc1ccc(-c2ccc(CCOC(=O)NO)cc2)cc1,NEW0065
Nc1ccc(-c2ccc(CCNC(=O)NO)cc2)cc1,NEW0066
N#Cc1ccc(-c2ccc(C(=O)NO)cc2)cc1,NEW0067
N#Cc1ccc(-c2ccc(CC(=O)NO)cc2)cc1,NEW0068
N#Cc1ccc(-c2ccc(CCC(=O)NO)cc2)cc1,NEW0069
N#Cc1ccc(-c2ccc(CCCC(=O)NO)cc2)cc1,NEW0070
N#Cc1ccc(-c2ccc(CCOC(=O)NO)cc2)cc1,NEW0071
N#Cc1ccc(-c2ccc(CCNC(=O)NO)cc2)cc1,NEW0072
O=C(NO)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,NEW0073
O=C(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NO,NEW0074
O=C(CCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NO,NEW0075
O=C(CCCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NO,NEW0076
O=C(NO)OCCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,NEW0077
O=C(NO)NCCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,NEW0078
O=C(Cc1ccc2ccccc2c1)NO,NEW0079
O=C(CCc1ccc2ccccc2c1)NO,NEW0080
O=C(CCCc1ccc2ccccc2c1)NO,NEW0081
O=C(NO)OCCc1ccc2ccccc2c1,NEW0082
O=C(NO)NCCc1ccc2ccccc2c1,NEW0083
O=C(CCCCc1ccc2ccccc2c1)NO,NEW0087
O=C(NO)OCCCc1ccc2ccccc2c1,NEW0088
O=C(NO)NCCCc1ccc2ccccc2c1,NEW0089
Cc1c(C(=O)NO)ccc2ccccc12,NEW0090
Cc1c(CC(=O)NO)ccc2ccccc12,NEW0091
Cc1c(CCC(=O)NO)ccc2ccccc12,NEW0092
Cc1c(CCCC(=O)NO)ccc2ccccc12,NEW0093
Cc1c(CCOC(=O)NO)ccc2ccccc12,NEW0094
Cc1c(CCNC(=O)NO)ccc2ccccc12,NEW0095
O=C(NO)c1ccc2c(Cc3ccccc3)cccc2c1,NEW0096
O=C(Cc1ccc2c(Cc3ccccc3)cccc2c1)NO,NEW0097
O=C(CCc1ccc2c(Cc3ccccc3)cccc2c1)NO,NEW0098
O=C(CCCc1ccc2c(Cc3ccccc3)cccc2c1)NO,NEW0099
O=C(NO)OCCc1ccc2c(Cc3ccccc3)cccc2c1,NEW0100
O=C(NO)NCCc1ccc2c(Cc3ccccc3)cccc2c1,NEW0101
O=C(Cc1ccc2ncccc2c1)NO,NEW0102
O=C(CCc1ccc2ncccc2c1)NO,NEW0103
O=C(CCCc1ccc2ncccc2c1)NO,NEW0104
O=C(NO)OCCc1ccc2ncccc2c1,NEW0105
O=C(NO)NCCc1ccc2ncccc2c1,NEW0106
O=C(CCCCc1ccc2ncccc2c1)NO,NEW0110
O=C(NO)OCCCc1ccc2ncccc2c1,NEW0111
O=C(NO)NCCCc1ccc2ncccc2c1,NEW0112
Cc1c(C(=O)NO)ccc2ncccc12,NEW0113
Cc1c(CC(=O)NO)ccc2ncccc12,NEW0114
Cc1c(CCC(=O)NO)ccc2ncccc12,NEW0115
Cc1c(CCCC(=O)NO)ccc2ncccc12,NEW0116
Cc1c(CCOC(=O)NO)ccc2ncccc12,NEW0117
Cc1c(CCNC(=O)NO)ccc2ncccc12,NEW0118
O=C(Cc1ccc2cccnc2c1)NO,NEW0119
O=C(CCc1ccc2cccnc2c1)NO,NEW0120
O=C(CCCc1ccc2cccnc2c1)NO,NEW0121
O=C(NO)OCCc1ccc2cccnc2c1,NEW0122
O=C(NO)NCCc1ccc2cccnc2c1,NEW0123
O=C(CCCCc1ccc2cccnc2c1)NO,NEW0127
O=C(NO)OCCCc1ccc2cccnc2c1,NEW0128
O=C(NO)NCCCc1ccc2cccnc2c1,NEW0129
O=C(CCc1ccc2[nH]ccc2c1)NO,NEW0130
O=C(CCCc1ccc2[nH]ccc2c1)NO,NEW0131
O=C(CCCCc1ccc2[nH]ccc2c1)NO,NEW0132
O=C(NO)OCCCc1ccc2[nH]ccc2c1,NEW0133
O=C(NO)NCCCc1ccc2[nH]ccc2c1,NEW0134
O=C(Cc1ccc2sccc2c1)NO,NEW0135
O=C(CCc1ccc2sccc2c1)NO,NEW0136
O=C(CCCc1ccc2sccc2c1)NO,NEW0137
O=C(NO)OCCc1ccc2sccc2c1,NEW0138
O=C(NO)NCCc1ccc2sccc2c1,NEW0139
O=C(NO)C1CCCCC1c1ccccc1,NEW0140
O=C(CC1CCCCC1c1ccccc1)NO,NEW0141
O=C(CCC1CCCCC1c1ccccc1)NO,NEW0142
O=C(CCCC1CCCCC1c1ccccc1)NO,NEW0143
O=C(NO)OCCC1CCCCC1c1ccccc1,NEW0144
O=C(NO)NCCC1CCCCC1c1ccccc1,NEW0145
O=C(NO)C1CCNCC1c1ccccc1,NEW0146
O=C(CC1CCNCC1c1ccccc1)NO,NEW0147
O=C(CCC1CCNCC1c1ccccc1)NO,NEW0148
O=C(CCCC1CCNCC1c1ccccc1)NO,NEW0149
O=C(NO)OCCC1CCNCC1c1ccccc1,NEW0150
O=C(NO)NCCC1CCNCC1c1ccccc1,NEW0151
O=C(NO)c1ccc(CCc2ccccc2)cc1,NEW0152
O=C(Cc1ccc(CCc2ccccc2)cc1)NO,NEW0153
O=C(CCc1ccc(CCc2ccccc2)cc1)NO,NEW0154
O=C(CCCc1ccc(CCc2ccccc2)cc1)NO,NEW0155
O=C(NO)OCCc1ccc(CCc2ccccc2)cc1,NEW0156
O=C(NO)NCCc1ccc(CCc2ccccc2)cc1,NEW0157
O=C(NO)c1ccc(OCc2ccccc2)cc1,NEW0158
O=C(Cc1ccc(OCc2ccccc2)cc1)NO,NEW0159
O=C(CCc1ccc(OCc2ccccc2)cc1)NO,NEW0160
O=C(CCCc1ccc(OCc2ccccc2)cc1)NO,NEW0161
O=C(NO)OCCc1ccc(OCc2ccccc2)cc1,NEW0162
O=C(NO)NCCc1ccc(OCc2ccccc2)cc1,NEW0163
O=C(NO)c1ccc(NCc2ccccc2)cc1,NEW0164
O=C(Cc1ccc(NCc2ccccc2)cc1)NO,NEW0165
O=C(CCc1ccc(NCc2ccccc2)cc1)NO,NEW0166
O=C(CCCc1ccc(NCc2ccccc2)cc1)NO,NEW0167
O=C(NO)OCCc1ccc(NCc2ccccc2)cc1,NEW0168
O=C(NO)NCCc1ccc(NCc2ccccc2)cc1,NEW0169
O=C(NO)c1ccc(CC(=O)N2CCCCC2)cc1,NEW0170
O=C(Cc1ccc(CC(=O)N2CCCCC2)cc1)NO,NEW0171
O=C(CCc1ccc(CC(=O)N2CCCCC2)cc1)NO,NEW0172
O=C(CCCc1ccc(CC(=O)N2CCCCC2)cc1)NO,NEW0173
O=C(NO)OCCc1ccc(CC(=O)N2CCCCC2)cc1,NEW0174
O=C(NO)NCCc1ccc(CC(=O)N2CCCCC2)cc1,NEW0175
O=C(NO)c1ccc(CN2CCCCC2)cc1,NEW0176
O=C(Cc1ccc(CN2CCCCC2)cc1)NO,NEW0177
O=C(CCc1ccc(CN2CCCCC2)cc1)NO,NEW0178
O=C(CCCc1ccc(CN2CCCCC2)cc1)NO,NEW0179
O=C(NO)OCCc1ccc(CN2CCCCC2)cc1,NEW0180
O=C(NO)NCCc1ccc(CN2CCCCC2)cc1,NEW0181
O=C(NO)c1ccc(CCN2CCCCC2)cc1,NEW0182
O=C(Cc1ccc(CCN2CCCCC2)cc1)NO,NEW0183
O=C(CCc1ccc(CCN2CCCCC2)cc1)NO,NEW0184
O=C(CCCc1ccc(CCN2CCCCC2)cc1)NO,NEW0185
O=C(NO)OCCc1ccc(CCN2CCCCC2)cc1,NEW0186
O=C(NO)NCCc1ccc(CCN2CCCCC2)cc1,NEW0187
O=C(NO)c1ccc(C(=O)c2ccccc2)cc1,NEW0188
O=C(Cc1ccc(C(=O)c2ccccc2)cc1)NO,NEW0189
O=C(CCc1ccc(C(=O)c2ccccc2)cc1)NO,NEW0190
O=C(CCCc1ccc(C(=O)c2ccccc2)cc1)NO,NEW0191
O=C(NO)OCCc1ccc(C(=O)c2ccccc2)cc1,NEW0192
O=C(NO)NCCc1ccc(C(=O)c2ccccc2)cc1,NEW0193
O=C(NO)c1ccc(C(=O)N2CCCCC2)cc1,NEW0194
O=C(Cc1ccc(C(=O)N2CCCCC2)cc1)NO,NEW0195
O=C(CCc1ccc(C(=O)N2CCCCC2)cc1)NO,NEW0196
O=C(CCCc1ccc(C(=O)N2CCCCC2)cc1)NO,NEW0197
O=C(NO)OCCc1ccc(C(=O)N2CCCCC2)cc1,NEW0198
O=C(NO)NCCc1ccc(C(=O)N2CCCCC2)cc1,NEW0199
O=C(NO)c1ccc(CCc2ccncc2)cc1,NEW0200
O=C(Cc1ccc(CCc2ccncc2)cc1)NO,NEW0201
O=C(CCc1ccc(CCc2ccncc2)cc1)NO,NEW0202
O=C(CCCc1ccc(CCc2ccncc2)cc1)NO,NEW0203
O=C(NO)OCCc1ccc(CCc2ccncc2)cc1,NEW0204
O=C(NO)NCCc1ccc(CCc2ccncc2)cc1,NEW0205
O=C(NO)c1ccc(CCc2ccsc2)cc1,NEW0206
O=C(Cc1ccc(CCc2ccsc2)cc1)NO,NEW0207
O=C(CCc1ccc(CCc2ccsc2)cc1)NO,NEW0208
O=C(CCCc1ccc(CCc2ccsc2)cc1)NO,NEW0209
O=C(NO)OCCc1ccc(CCc2ccsc2)cc1,NEW0210
O=C(NO)NCCc1ccc(CCc2ccsc2)cc1,NEW0211
O=C(NO)c1ccc(N2CCCCC2)cc1,NEW0216
O=C(NO)c1ccc(C(F)(F)F)cc1,NEW0222
O=C(Cc1ccc(C(F)(F)F)cc1)NO,NEW0223
O=C(CCc1ccc(C(F)(F)F)cc1)NO,NEW0224
O=C(CCCc1ccc(C(F)(F)F)cc1)NO,NEW0225
O=C(NO)OCCc1ccc(C(F)(F)F)cc1,NEW0226
O=C(NO)NCCc1ccc(C(F)(F)F)cc1,NEW0227
COC(=O)c1ccc(CC(=O)NO)cc1,NEW0228
COC(=O)c1ccc(CCC(=O)NO)cc1,NEW0229
COC(=O)c1ccc(CCCC(=O)NO)cc1,NEW0230
COC(=O)c1ccc(CCOC(=O)NO)cc1,NEW0231
COC(=O)c1ccc(CCNC(=O)NO)cc1,NEW0232
CS(=O)(=O)c1ccc(C(=O)NO)cc1,NEW0233
CS(=O)(=O)c1ccc(CC(=O)NO)cc1,NEW0234
CS(=O)(=O)c1ccc(CCC(=O)NO)cc1,NEW0235
CS(=O)(=O)c1ccc(CCCC(=O)NO)cc1,NEW0236
CS(=O)(=O)c1ccc(CCOC(=O)NO)cc1,NEW0237
CS(=O)(=O)c1ccc(CCNC(=O)NO)cc1,NEW0238
O=C(CCCc1ccc(Cl)cc1)NO,NEW0239
O=C(CCCCc1ccc(Cl)cc1)NO,NEW0240
O=C(NO)OCCCc1ccc(Cl)cc1,NEW0241
O=C(NO)NCCCc1ccc(Cl)cc1,NEW0242
N#Cc1ccc(CCCC(=O)NO)cc1,NEW0243
N#Cc1ccc(CCOC(=O)NO)cc1,NEW0244
N#Cc1ccc(CCNC(=O)NO)cc1,NEW0245
CC(C)c1ccc(CCC(=O)NO)cc1,NEW0246
CC(C)c1ccc(CCCC(=O)NO)cc1,NEW0247
CC(C)c1ccc(CCOC(=O)NO)cc1,NEW0248
CC(C)c1ccc(CCNC(=O)NO)cc1,NEW0249
CC(C)(C)c1ccc(CC(=O)NO)cc1,NEW0250
CC(C)(C)c1ccc(CCC(=O)NO)cc1,NEW0251
CC(C)(C)c1ccc(CCCC(=O)NO)cc1,NEW0252
CC(C)(C)c1ccc(CCOC(=O)NO)cc1,NEW0253
CC(C)(C)c1ccc(CCNC(=O)NO)cc1,NEW0254
COc1ccc(CCCC(=O)NO)cc1,NEW0255
COc1ccc(CCOC(=O)NO)cc1,NEW0256
COc1ccc(CCNC(=O)NO)cc1,NEW0257
CCOc1ccc(CCC(=O)NO)cc1,NEW0258
CCOc1ccc(CCCC(=O)NO)cc1,NEW0259
CCOc1ccc(CCOC(=O)NO)cc1,NEW0260
CCOc1ccc(CCNC(=O)NO)cc1,NEW0261
CC(C)Oc1ccc(CC(=O)NO)cc1,NEW0262
CC(C)Oc1ccc(CCC(=O)NO)cc1,NEW0263
CC(C)Oc1ccc(CCCC(=O)NO)cc1,NEW0264
CC(C)Oc1ccc(CCOC(=O)NO)cc1,NEW0265
CC(C)Oc1ccc(CCNC(=O)NO)cc1,NEW0266
CC(C)Cc1ccc(CC(=O)NO)cc1,NEW0267
CC(C)Cc1ccc(CCC(=O)NO)cc1,NEW0268
CC(C)Cc1ccc(CCCC(=O)NO)cc1,NEW0269
CC(C)Cc1ccc(CCOC(=O)NO)cc1,NEW0270
CC(C)Cc1ccc(CCNC(=O)NO)cc1,NEW0271
O=C(CCc1ccc(CCO)cc1)NO,NEW0272
O=C(CCCc1ccc(CCO)cc1)NO,NEW0273
O=C(NO)OCCc1ccc(CCO)cc1,NEW0274
O=C(NO)NCCc1ccc(CCO)cc1,NEW0275
NCCc1ccc(CCC(=O)NO)cc1,NEW0276
NCCc1ccc(CCCC(=O)NO)cc1,NEW0277
NCCc1ccc(CCOC(=O)NO)cc1,NEW0278
NCCc1ccc(CCNC(=O)NO)cc1,NEW0279
O=C(NO)c1ccnc(Cc2ccccc2)c1,NEW0280
O=C(Cc1ccnc(Cc2ccccc2)c1)NO,NEW0281
O=C(CCc1ccnc(Cc2ccccc2)c1)NO,NEW0282
O=C(CCCc1ccnc(Cc2ccccc2)c1)NO,NEW0283
O=C(NO)OCCc1ccnc(Cc2ccccc2)c1,NEW0284
O=C(NO)NCCc1ccnc(Cc2ccccc2)c1,NEW0285
O=C(NO)c1ccnc(N2CCCCC2)c1,NEW0286
O=C(Cc1ccnc(N2CCCCC2)c1)NO,NEW0287
O=C(CCc1ccnc(N2CCCCC2)c1)NO,NEW0288
O=C(CCCc1ccnc(N2CCCCC2)c1)NO,NEW0289
O=C(NO)OCCc1ccnc(N2CCCCC2)c1,NEW0290
O=C(NO)NCCc1ccnc(N2CCCCC2)c1,NEW0291
O=C(NO)C1CCC(c2ccccc2)C1,NEW0292
O=C(CC1CCC(c2ccccc2)C1)NO,NEW0293
O=C(CCC1CCC(c2ccccc2)C1)NO,NEW0294
O=C(CCCC1CCC(c2ccccc2)C1)NO,NEW0295
O=C(NO)OCCC1CCC(c2ccccc2)C1,NEW0296
O=C(NO)NCCC1CCC(c2ccccc2)C1,NEW0297
O=C(NO)C1CCC(Cc2ccccc2)C1,NEW0298
O=C(CC1CCC(Cc2ccccc2)C1)NO,NEW0299
O=C(CCC1CCC(Cc2ccccc2)C1)NO,NEW0300
O=C(CCCC1CCC(Cc2ccccc2)C1)NO,NEW0301
O=C(NO)OCCC1CCC(Cc2ccccc2)C1,NEW0302
O=C(NO)NCCC1CCC(Cc2ccccc2)C1,NEW0303
O=C(NO)C1CCC(Nc2ccccc2)C1,NEW0304
O=C(CC1CCC(Nc2ccccc2)C1)NO,NEW0305
O=C(CCC1CCC(Nc2ccccc2)C1)NO,NEW0306
O=C(CCCC1CCC(Nc2ccccc2)C1)NO,NEW0307
O=C(NO)OCCC1CCC(Nc2ccccc2)C1,NEW0308
O=C(NO)NCCC1CCC(Nc2ccccc2)C1,NEW0309
O=C(NO)C1CCC(Oc2ccccc2)C1,NEW0310
O=C(CC1CCC(Oc2ccccc2)C1)NO,NEW0311
O=C(CCC1CCC(Oc2ccccc2)C1)NO,NEW0312
O=C(CCCC1CCC(Oc2ccccc2)C1)NO,NEW0313
O=C(NO)OCCC1CCC(Oc2ccccc2)C1,NEW0314
O=C(NO)NCCC1CCC(Oc2ccccc2)C1,NEW0315
O=C(NO)C12CC(N3CCCCC3)CCC1C2,NEW0316
O=C(CC12CC(N3CCCCC3)CCC1C2)NO,NEW0317
O=C(CCC12CC(N3CCCCC3)CCC1C2)NO,NEW0318
O=C(CCCC12CC(N3CCCCC3)CCC1C2)NO,NEW0319
O=C(NO)OCCC12CC(N3CCCCC3)CCC1C2,NEW0320
O=C(NO)NCCC12CC(N3CCCCC3)CCC1C2,NEW0321
O=C(NO)C1CCC(CC(=O)N2CCCC2)C1,NEW0322
O=C(CC1CCC(CC(=O)N2CCCC2)C1)NO,NEW0323
O=C(CCC1CCC(CC(=O)N2CCCC2)C1)NO,NEW0324
O=C(CCCC1CCC(CC(=O)N2CCCC2)C1)NO,NEW0325
O=C(NO)OCCC1CCC(CC(=O)N2CCCC2)C1,NEW0326
O=C(NO)NCCC1CCC(CC(=O)N2CCCC2)C1,NEW0327
O=C(NO)C1CCC(C(=O)N2CCCCC2)C1,NEW0328
O=C(CC1CCC(C(=O)N2CCCCC2)C1)NO,NEW0329
O=C(CCC1CCC(C(=O)N2CCCCC2)C1)NO,NEW0330
O=C(CCCC1CCC(C(=O)N2CCCCC2)C1)NO,NEW0331
O=C(NO)OCCC1CCC(C(=O)N2CCCCC2)C1,NEW0332
O=C(NO)NCCC1CCC(C(=O)N2CCCCC2)C1,NEW0333
C1=CC2=NCN3CCCCC3=NN2C=C1,NEW0636
c1cc(CCN2CCCCC2)c2nn[nH]c2c1,NEW0637
c1cc2ncnc-2n(CCN2CCCCC2)c1,NEW0638
c1cc(CCN2CCCC2)c2nn[nH]c2c1,NEW0639
c1cc2ncnc-2n(CCN2CCCC2)c1,NEW0640
C1=CC2=NCN3CCOCC3=NN2C=C1,NEW0641
c1cc(CCN2CCOCC2)c2nn[nH]c2c1,NEW0642
c1cc2ncnc-2n(CCN2CCOCC2)c1,NEW0643
C1=CC2=NCN3CCNCC3=NN2C=C1,NEW0644
c1cc(CCN2CCNCC2)c2nn[nH]c2c1,NEW0645
c1cc2ncnc-2n(CCN2CCNCC2)c1,NEW0646
CC1CN(CCc2cccc3[nH]nnc23)C1,NEW0647
CC1CN(CCn2cccc3ncnc2-3)C1,NEW0648
CN1CCN(CCn2cnc3c2C(=O)NC3=O)C1,NEW0649
O=C1NC(=O)c2c1ncn2CCN1CCCCC1,NEW0650
Cc1onnc1-c1ccc(C(=O)O)cc1,NEW0656
O=C(O)c1ccc(-c2nnoc2Cl)cc1,NEW0657
O=C(O)c1ccc(-c2nnoc2C(F)(F)F)cc1,NEW0658
N#Cc1onnc1-c1ccc(C(=O)O)cc1,NEW0659
O=C(O)c1ccc(-c2nnoc2-c2ccccc2)cc1,NEW0660
O=C(O)c1ccc(-c2nnoc2-c2ccc(Cl)cc2)cc1,NEW0661
O=C(O)c1ccc(-c2nnoc2-c2ccncc2)cc1,NEW0662
COc1ccc(-c2onnc2-c2ccc(C(=O)O)cc2)cc1,NEW0663
Cc1cccc(-c2onnc2-c2ccc(C(=O)O)cc2)c1,NEW0664
Cc1cc(C(=O)O)ccc1-c1nn[nH]n1,NEW0665
Cc1ccc(-c2nn[nH]n2)c(C(=O)O)c1,NEW0666
O=C(O)c1cccc(C2=Nc3ccccc3N(C(=O)N3CCCC3)C(c3ccccc3)=N2)c1,DIV-0398
CC1OC(OC(=O)Cc2ccc(O)cc2)C(O)C1O,DIV-0399
COc1cc(OC2OC(C)C(O)C2O)ccc1O,DIV-0400
CC1OC(OC2N=C(C(=O)O)N(C)C2=O)C(O)C1O,DIV-0401
CC1OC(Oc2cc(=O)n3cc[nH]c3n2)C(O)C1O,DIV-0402
CC1OC(Oc2nc(-n3c(=O)[nH]c4ccccc43)no2)C(O)C1O,DIV-0403
CC1OC(Oc2nc(-c3ccc(Nc4cc(N5CCCC5)nn4C)cc3)no2)C(O)C1O,DIV-0404
CC1OC(Oc2ccc3oc(Nc4ccc(C#N)cc4)cc(=O)c3c2)C(O)C1O,DIV-0405
CC1OC(Oc2cc(=O)c3cc(-c4cc(-c5ccccc5)n(C)n4)ccc3o2)C(O)C1O,DIV-0406
CCCC(=O)N(c1ccc(OC2OC(C)C(O)C2O)cc1)c1ccc(-c2ccc(F)cc2)cc1,DIV-0407
CC1OC(Oc2ccc(Nc3noc(-c4ccccc4)n3)cc2)C(O)C1O,DIV-0408
